t_rel_s,chamber_set_c,chamber_actual_c,chamber_on,GR07_rate_hz,GR06_rate_hz
6835.481,70.000,69.001,1,1035000.834,162206.461
6836.493,70.000,69.100,1,1035613.663,162218.164
6837.486,70.000,69.105,1,1036387.463,162167.232
6838.497,70.000,69.200,1,1036744.858,162294.665
6839.504,70.000,69.200,1,1036984.523,162321.746
6840.499,70.000,69.299,1,1037425.012,162249.886
6841.499,70.000,69.391,1,1037660.606,162292.786
6842.496,70.000,69.400,1,1037835.137,162317.069
6843.494,70.000,69.479,1,1038035.115,162309.463
6844.506,70.000,69.500,1,1038387.557,162330.402
6845.490,70.000,69.500,1,1038604.655,162452.472
6846.507,70.000,69.573,1,1038557.643,162503.009
6847.497,70.000,69.666,1,1039002.501,162433.111
6848.487,70.000,69.700,1,1039952.308,162549.902
6849.489,70.000,69.700,1,1039480.193,162493.260
6850.507,70.000,69.752,1,1040271.436,162535.308
6851.514,70.000,69.800,1,1039619.532,162632.786
6852.509,70.000,69.840,1,1039877.524,162632.304
6853.500,70.000,69.934,1,1040301.703,162641.580
6854.506,70.000,70.000,1,1040247.588,162634.535
6855.509,70.000,70.000,1,1040698.013,162601.187
6856.503,70.000,70.024,1,1041017.073,162533.296
6857.500,70.000,70.100,1,1041207.572,162576.009
6858.498,70.000,70.100,1,1041739.639,162657.255
6859.514,70.000,70.124,1,1041949.012,162603.330
6860.509,70.000,70.200,1,1042120.087,162671.204
6861.503,70.000,70.209,1,1042352.105,162588.682
6862.505,70.000,70.300,1,1043820.979,162760.350
6863.499,70.000,70.300,1,1044238.533,162780.658
6864.500,70.000,70.300,1,1044192.746,162700.639
6865.483,70.000,70.300,1,1044395.091,162720.710
6866.501,70.000,70.397,1,1044638.305,162708.765
6867.503,70.000,70.400,1,1044748.178,162703.088
6868.506,70.000,70.400,1,1044981.120,162692.379
6869.492,70.000,70.477,1,1044520.432,162817.363
6870.497,70.000,70.500,1,1045132.174,162845.924
6871.493,70.000,70.500,1,1044491.255,162741.962
6872.493,70.000,70.500,1,1044752.658,162772.343
6873.492,70.000,70.567,1,1045053.443,162789.792
6874.510,70.000,70.600,1,1044962.864,162819.961
6875.504,70.000,70.600,1,1045072.689,162864.218
6876.486,70.000,70.600,1,1044978.157,162795.361
6877.497,70.000,70.600,1,1045485.693,162790.432
6878.497,70.000,70.646,1,1045689.212,162782.598
6879.496,70.000,70.700,1,1045513.217,162875.939
6880.493,70.000,70.700,1,1045449.318,162799.696
6881.484,70.000,70.700,1,1045565.665,162840.600
6882.495,70.000,70.730,1,1045639.622,162876.597
6883.496,70.000,70.800,1,1045816.511,162907.240
6884.512,70.000,70.800,1,1046019.151,162841.654
6885.496,70.000,70.800,1,1045972.064,162853.251
6886.499,70.000,70.800,1,1046474.389,162840.010
6887.503,70.000,70.800,1,1046627.532,162855.553
6888.516,70.000,70.800,1,1046957.081,162829.016
6889.504,70.000,70.800,1,1046671.010,162848.327
6890.508,70.000,70.898,1,1046641.993,162918.397
6891.490,70.000,70.900,1,1046599.148,162940.590
6892.501,70.000,70.900,1,1046619.059,162884.057
6893.511,70.000,70.900,1,1046455.959,162891.287
6894.490,70.000,70.900,1,1045974.855,162884.301
6895.506,70.000,70.900,1,1046222.340,162845.146
6896.502,70.000,70.900,1,1046263.463,162913.526
6897.510,70.000,70.900,1,1046245.558,162970.441
6898.494,70.000,70.900,1,1046235.646,162929.281
6899.506,70.000,70.900,1,1046747.779,162936.591
6900.486,70.000,70.900,1,1046393.937,162892.358
6901.502,70.000,70.900,1,1046500.770,162991.706
6902.505,70.000,70.900,1,1046901.858,162985.741
6903.495,70.000,70.900,1,1046536.124,162833.716
6904.489,70.000,70.900,1,1046911.812,162853.001
6905.507,70.000,70.900,1,1046232.366,162981.076
6906.498,70.000,70.900,1,1046816.621,163009.883
6907.501,70.000,70.900,1,1046658.803,162924.943
6908.493,70.000,70.900,1,1045941.306,162912.538
6909.496,70.000,70.900,1,1046008.917,162825.158
6910.500,70.000,70.900,1,1046195.291,163031.261
6911.508,70.000,70.900,1,1046026.055,163075.924
6912.509,70.000,70.900,1,1046204.805,163002.036
6913.505,70.000,70.900,1,1046556.439,162953.373
6914.498,70.000,70.900,1,1046055.841,162877.828
6915.516,70.000,70.900,1,1046180.074,162750.311
6916.501,70.000,70.900,1,1046018.679,162834.632
6917.498,70.000,70.900,1,1045904.236,162866.902
6918.495,70.000,70.900,1,1045755.311,162799.854
6919.496,70.000,70.900,1,1045737.763,162855.610
6920.500,70.000,70.829,1,1045744.318,162968.164
6921.499,70.000,70.800,1,1045450.277,162836.437
6922.497,70.000,70.800,1,1045361.552,162868.981
6923.497,70.000,70.800,1,1045191.208,162770.576
6924.511,70.000,70.800,1,1045238.231,162816.099
6925.501,70.000,70.800,1,1045161.028,162781.154
6926.512,70.000,70.800,1,1045812.023,162824.256
6927.518,70.000,70.800,1,1045666.411,162793.509
6928.491,70.000,70.800,1,1045785.823,162763.757
6929.500,70.000,70.800,1,1045681.597,162741.836
6930.501,70.000,70.800,1,1044952.037,162735.518
6931.502,70.000,70.776,1,1044659.035,162774.035
6932.498,70.000,70.700,1,1044723.008,162746.229
6933.517,70.000,70.700,1,1044608.055,162753.049
6934.492,70.000,70.700,1,1044204.386,162726.374
6935.513,70.000,70.700,1,1044984.690,162754.752
6936.510,70.000,70.700,1,1044165.423,162754.554
6937.502,70.000,70.700,1,1043869.051,162744.574
6938.501,70.000,70.700,1,1043651.281,162755.358
6939.522,70.000,70.602,1,1043179.845,162636.029
6940.506,70.000,70.600,1,1043215.166,162624.068
6941.504,70.000,70.600,1,1043126.161,162646.707
6942.504,70.000,70.600,1,1043000.686,162623.898
6943.501,70.000,70.600,1,1042414.754,162679.845
6944.506,70.000,70.600,1,1042508.015,162656.188
6945.501,70.000,70.525,1,1043299.453,162685.205
6946.510,70.000,70.500,1,1043172.695,162649.220
6947.511,70.000,70.500,1,1042335.291,162610.151
6948.498,70.000,70.500,1,1042164.722,162596.138
6949.509,70.000,70.500,1,1042184.393,162543.190
6950.497,70.000,70.450,1,1042251.083,162543.132
6951.491,70.000,70.400,1,1042014.061,162728.510
6952.493,70.000,70.400,1,1041627.523,162554.698
6953.503,70.000,70.400,1,1041652.346,162562.483
6954.506,70.000,70.400,1,1042046.017,162538.448
6955.501,70.000,70.362,1,1042137.227,162597.600
6956.496,70.000,70.300,1,1042055.921,162503.906
6957.515,70.000,70.300,1,1042125.790,162521.382
6958.502,70.000,70.300,1,1042030.329,162520.588
6959.502,70.000,70.300,1,1041749.212,162491.567
6960.499,70.000,70.287,1,1041082.723,162520.111
6961.497,70.000,70.200,1,1040802.582,162481.706
6962.501,70.000,70.200,1,1039608.192,162422.682
6963.499,70.000,70.200,1,1039571.467,162420.476
6964.492,70.000,70.200,1,1039366.146,162459.343
6965.497,70.000,70.109,1,1039420.406,162490.226
6966.503,70.000,70.100,1,1039661.100,162406.199
6967.526,70.000,70.100,1,1040124.072,162351.204
6968.486,70.000,70.100,1,1039171.998,162408.633
6969.502,70.000,70.100,1,1039100.417,162435.445
6970.497,70.000,70.031,1,1038924.819,162357.263
6971.513,70.000,70.000,1,1038918.482,162333.906
6972.484,70.000,70.000,1,1038498.851,162366.972
6973.510,70.000,70.000,1,1038712.476,162416.589
6974.502,70.000,70.000,1,1039432.876,162394.234
6975.493,70.000,69.947,1,1039166.068,162338.523
6976.499,70.000,69.900,1,1039070.457,162386.114
6977.505,70.000,69.900,1,1038177.138,162335.662
6978.514,70.000,69.900,1,1037662.548,162413.542
6979.498,70.000,69.859,1,1037383.006,162344.937
6980.498,70.000,69.800,1,1037290.296,162335.113
6981.498,70.000,69.800,1,1037202.853,162322.471
6982.504,70.000,69.800,1,1037080.269,162315.348
6983.501,70.000,69.773,1,1037029.863,162247.023
6984.500,70.000,69.700,1,1036835.699,162270.282
6985.503,70.000,69.700,1,1036598.883,162358.751
6986.494,70.000,69.700,1,1036600.116,162270.502
6987.502,70.000,69.700,1,1036511.670,162253.077
6988.499,70.000,69.688,1,1036344.716,162186.074
6989.493,70.000,69.600,1,1036244.521,162186.325
6990.497,70.000,69.600,1,1035949.424,162195.995
6991.467,70.000,69.600,1,1035934.384,162215.904
6992.503,70.000,69.600,1,1035476.221,162224.587
6993.502,70.000,69.600,1,1035294.140,162250.959
6994.503,70.000,69.505,1,1035583.826,162199.390
6995.493,70.000,69.500,1,1036023.149,162201.598
6996.497,70.000,69.500,1,1035896.374,162183.031
6997.529,70.000,69.500,1,1035684.933,162256.213
6998.503,70.000,69.500,1,1035074.803,162142.084
6999.494,70.000,69.426,1,1035133.353,162226.907
7000.509,70.000,69.400,1,1034831.796,162171.326
7001.503,70.000,69.400,1,1035144.763,162126.072
7002.496,70.000,69.400,1,1035600.338,162134.725
7003.490,70.000,69.400,1,1035508.001,162161.627
7004.507,70.000,69.352,1,1035565.949,162181.416
7005.488,70.000,69.300,1,1034586.264,162218.935
7006.496,70.000,69.300,1,1034535.853,162046.415
7007.488,70.000,69.300,1,1034547.022,162120.827
7008.498,70.000,69.300,1,1034380.130,162024.508
7009.501,70.000,69.270,1,1034597.787,162022.209
7010.488,70.000,69.200,1,1034637.064,162063.398
7011.499,70.000,69.200,1,1035007.294,162040.820
7012.512,70.000,69.200,1,1034266.036,162004.139
7013.496,70.000,69.200,1,1034173.262,162051.631
7014.494,70.000,69.180,1,1034066.789,162017.771
7015.503,70.000,69.100,1,1034034.366,162011.568
7016.523,70.000,69.100,1,1033964.178,162069.226
7017.494,70.000,69.100,1,1033778.118,162004.037
7018.522,70.000,69.100,1,1033807.722,162010.540
7019.487,70.000,69.100,1,1033651.710,161976.039
7020.492,70.000,69.100,1,1033497.444,161940.715
7021.502,70.000,69.010,1,1033390.969,162008.463
7022.491,70.000,69.000,1,1033394.232,162014.895
7023.488,70.000,69.000,1,1033335.829,161976.616
7024.504,70.000,69.000,1,1033273.048,161885.250
7025.501,70.000,69.000,1,1033343.554,161942.538
7026.492,70.000,68.930,1,1033388.296,161993.554
7027.500,70.000,68.900,1,1033298.642,161912.069
7028.500,70.000,68.900,1,1033309.824,161909.432
7029.490,70.000,68.900,1,1033258.230,161907.406
7030.506,70.000,68.900,1,1033201.716,161899.253
7031.505,70.000,68.900,1,1033133.321,161912.280
7032.510,70.000,68.900,1,1033108.805,161865.683
7033.503,70.000,68.857,1,1033345.808,161792.558
7034.516,70.000,68.800,1,1033553.627,161949.681
7035.497,70.000,68.800,1,1033419.531,161811.341
7036.503,70.000,68.800,1,1033411.054,161837.762
7037.484,70.000,68.800,1,1033343.554,161802.613
7038.503,70.000,68.800,1,1033277.259,161860.050
7039.498,70.000,68.800,1,1032981.803,161838.635
7040.513,70.000,68.800,1,1032993.836,161841.280
7041.494,70.000,68.786,1,1033018.274,161806.119
7042.487,70.000,68.700,1,1032960.434,161861.725
7043.489,70.000,68.700,1,1032893.868,161912.122
7044.496,70.000,68.700,1,1032876.058,161797.299
7045.489,70.000,68.700,1,1032920.470,161858.660
7046.511,70.000,68.700,1,1032870.635,161870.743
7047.492,70.000,68.700,1,1032904.127,161893.623
7048.486,70.000,68.700,1,1033157.126,161847.395
7049.501,70.000,68.700,1,1033172.930,161840.232
7050.491,70.000,68.616,1,1033177.777,161887.237
7051.498,70.000,68.600,1,1032953.175,161855.315
7052.501,70.000,68.600,1,1032853.939,161868.464
7053.503,70.000,68.600,1,1032807.486,161827.097
7054.501,70.000,68.600,1,1032974.555,161804.788
7055.516,70.000,68.600,1,1033047.138,161801.000
7056.512,70.000,68.600,1,1033075.326,161801.048
7057.500,70.000,68.600,1,1033147.303,161786.196
7058.480,70.000,68.600,1,1033147.528,161830.888
7059.520,70.000,68.600,1,1033087.047,161873.025
7060.500,70.000,68.600,1,1033005.619,161895.056
7061.492,70.000,68.600,1,1032982.738,161850.656
7062.506,70.000,68.600,1,1032988.522,161862.611
7063.492,70.000,68.600,1,1033000.048,161859.144
7064.501,70.000,68.600,1,1032978.600,161776.935
7065.500,70.000,68.600,1,1033071.341,161805.250
7066.495,70.000,68.600,1,1033093.553,161786.745
7067.511,70.000,68.573,1,1032902.960,161851.622
7068.505,70.000,68.500,1,1032766.880,161805.720
7069.505,70.000,68.500,1,1032753.023,161825.643
7070.490,70.000,68.500,1,1032751.201,161796.114
7071.509,70.000,68.500,1,1032746.324,161858.073
7072.500,70.000,68.500,1,1032798.929,161787.100
7073.504,70.000,68.500,1,1032811.930,161825.540
7074.487,70.000,68.500,1,1032786.918,161792.306
7075.499,70.000,68.500,1,1032908.765,161807.817
7076.504,70.000,68.500,1,1032981.374,161861.844
7077.503,70.000,68.500,1,1032989.055,161881.151
7078.507,70.000,68.500,1,1032984.974,161782.317
7079.501,70.000,68.500,1,1033107.190,161813.285
7080.486,70.000,68.500,1,1033120.350,161801.818
7081.489,70.000,68.500,1,1033040.995,161828.407
7082.495,70.000,68.500,1,1033022.507,161814.729
7083.495,70.000,68.500,1,1032989.917,161853.712
7084.500,70.000,68.500,1,1033158.319,161856.486
7085.504,70.000,68.500,1,1033112.167,161923.716
7086.502,70.000,68.500,1,1033042.776,161855.643
7087.503,70.000,68.500,1,1032876.352,161871.853
7088.482,70.000,68.500,1,1032945.235,161900.322
7089.491,70.000,68.500,1,1032995.735,161838.681
7090.498,70.000,68.500,1,1032872.273,161810.039
7091.497,70.000,68.500,1,1032791.171,161818.325
7092.510,70.000,68.500,1,1032825.752,161903.870
7093.524,70.000,68.500,1,1032912.647,161839.808
7094.492,70.000,68.500,1,1032990.228,161856.427
7095.505,70.000,68.500,1,1032956.981,161784.816
7096.499,70.000,68.508,1,1032922.137,161810.268
7097.503,70.000,68.600,1,1033119.169,161868.167
7098.493,70.000,68.600,1,1033057.715,161824.863
7099.513,70.000,68.600,1,1032886.438,161875.300
7100.505,70.000,68.600,1,1033183.391,161838.210
7101.485,70.000,68.600,1,1033005.932,161786.030
7102.500,70.000,68.600,1,1032921.346,161835.883
7103.515,70.000,68.600,1,1033152.888,161837.397
7104.495,70.000,68.600,1,1033000.645,161966.169
7105.495,70.000,68.600,1,1033133.475,161895.647
7106.509,70.000,68.600,1,1033115.968,161869.761
7107.493,70.000,68.600,1,1033092.631,161935.752
7108.489,70.000,68.600,1,1033102.834,161949.759
7109.505,70.000,68.600,1,1033084.663,161958.360
7110.499,70.000,68.600,1,1033072.427,161866.323
7111.486,70.000,68.600,1,1033069.574,161866.498
7112.504,70.000,68.600,1,1033065.436,161896.957
7113.496,70.000,68.635,1,1033120.158,161900.438
7114.496,70.000,68.700,1,1033192.340,161856.162
7115.501,70.000,68.700,1,1033444.794,161943.072
7116.512,70.000,68.700,1,1033174.260,161873.556
7117.499,70.000,68.700,1,1033147.619,161886.686
7118.491,70.000,68.700,1,1033174.163,162003.064
7119.492,70.000,68.700,1,1033156.390,162037.357
7120.516,70.000,68.700,1,1033205.039,161977.081
7121.519,70.000,68.700,1,1033595.716,161948.294
7122.497,70.000,68.700,1,1033607.048,161931.750
7123.510,70.000,68.700,1,1033352.842,161904.144
7124.502,70.000,68.700,1,1033412.349,161874.526
7125.516,70.000,68.700,1,1033748.969,161947.171
7126.500,70.000,68.700,1,1033731.448,161990.034
7127.493,70.000,68.700,1,1033446.813,161913.684
7128.504,70.000,68.700,1,1033491.660,161980.439
7129.495,70.000,68.783,1,1033569.750,161989.862
7130.506,70.000,68.800,1,1034060.823,161961.093
7131.491,70.000,68.800,1,1034105.294,161958.875
7132.508,70.000,68.800,1,1034015.039,161941.854
7133.496,70.000,68.800,1,1033694.498,161955.016
7134.509,70.000,68.800,1,1033737.311,161996.741
7135.492,70.000,68.800,1,1033731.026,162024.168
7136.504,70.000,68.800,1,1033922.672,162039.231
7137.495,70.000,68.800,1,1034267.739,161949.118
7138.490,70.000,68.800,1,1034737.063,161943.436
7139.504,70.000,68.800,1,1033993.796,162009.649
7140.510,70.000,68.831,1,1033958.642,161974.055
7141.506,70.000,68.900,1,1034275.469,162038.921
7142.513,70.000,68.900,1,1034702.197,162222.321
7143.497,70.000,68.900,1,1034971.944,162097.632
7144.496,70.000,68.900,1,1034656.327,162065.216
7145.502,70.000,68.900,1,1034296.284,162068.081
7146.493,70.000,68.900,1,1034126.447,162092.894
7147.510,70.000,68.900,1,1034217.488,162101.669
7148.489,70.000,68.900,1,1034442.370,162061.031
7149.506,70.000,68.900,1,1035017.815,162071.072
7150.509,70.000,68.900,1,1034410.165,162012.240
7151.492,70.000,68.993,1,1034250.493,162031.764
7152.495,70.000,69.000,1,1034393.155,162096.602
7153.513,70.000,69.000,1,1034442.904,162101.197
7154.501,70.000,69.000,1,1034362.280,162045.649
7155.498,70.000,69.000,1,1034448.357,162097.752
7156.498,70.000,69.000,1,1034637.234,162044.819
7157.499,70.000,69.000,1,1034667.874,162089.732
7158.501,70.000,69.000,1,1034708.199,162120.719
7159.500,70.000,69.000,1,1034770.693,162169.044
7160.492,70.000,69.000,1,1034800.712,162078.077
7161.490,70.000,69.000,1,1034844.020,162074.390
7162.489,70.000,69.000,1,1034587.857,162221.200
7163.498,70.000,69.045,1,1034932.313,162075.882
7164.491,70.000,69.100,1,1034633.524,162091.879
7165.516,70.000,69.100,1,1034652.971,162056.617
7166.503,70.000,69.100,1,1034623.952,162119.483
7167.502,70.000,69.100,1,1034727.545,162184.255
7168.499,70.000,69.100,1,1035074.612,162129.754
7169.501,70.000,69.100,1,1034990.951,162208.549
7170.505,70.000,69.100,1,1035079.703,162129.845
7171.490,70.000,69.100,1,1035133.206,162109.624
7172.488,70.000,69.100,1,1035944.807,162142.294
7173.486,70.000,69.100,1,1035930.033,162178.634
7174.498,70.000,69.200,1,1035487.821,162208.820
7175.498,70.000,69.200,1,1035367.724,162277.304
7176.494,70.000,69.200,1,1035507.850,162153.732
7177.500,70.000,69.200,1,1035693.385,162181.119
7178.500,70.000,69.200,1,1036492.817,162169.702
7179.506,70.000,69.200,1,1035618.723,162230.194
7180.501,70.000,69.200,1,1035350.798,162154.109
7181.500,70.000,69.200,1,1035452.929,162247.613
7182.499,70.000,69.200,1,1035584.272,162135.093
7183.497,70.000,69.200,1,1035678.946,162181.121
7184.502,70.000,69.200,1,1035580.352,162200.857
7185.517,70.000,69.257,1,1035934.704,162161.604
7186.500,70.000,69.300,1,1036191.418,162185.682
7187.509,70.000,69.300,1,1036239.154,162246.893
7188.493,70.000,69.300,1,1036281.124,162230.886
7189.510,70.000,69.300,1,1036405.050,162267.530
7190.506,70.000,69.300,1,1036004.135,162277.488
7191.494,70.000,69.300,1,1035943.892,162228.504
7192.506,70.000,69.300,1,1035975.624,162198.061
7193.499,70.000,69.300,1,1035761.348,162208.871
7194.494,70.000,69.300,1,1035847.096,162221.705
7195.494,70.000,69.300,1,1036067.901,162229.776
7196.506,70.000,69.312,1,1036149.544,162231.402
7197.494,70.000,69.400,1,1036178.418,162202.355
7198.501,70.000,69.400,1,1036337.313,162279.766
7199.497,70.000,69.400,1,1036495.125,162444.594
7200.506,70.000,69.400,1,1037325.569,162367.564
7201.536,70.000,69.400,1,1037371.979,162256.760
7202.509,70.000,69.400,1,1037463.998,162238.114
7203.495,70.000,69.400,1,1037322.851,162248.156
7204.513,70.000,69.400,1,1036981.262,162283.902
7205.506,70.000,69.400,1,1036620.482,162213.499
7206.500,70.000,69.400,1,1036545.952,162214.969
7207.499,70.000,69.400,1,1036640.963,162277.201
7208.500,70.000,69.400,1,1036723.402,162266.718
7209.489,70.000,69.400,1,1036664.090,162330.135
7210.494,70.000,69.400,1,1036584.766,162263.939
7211.514,70.000,69.400,1,1036551.975,162204.461
7212.504,70.000,69.400,1,1036427.684,162206.076
7213.500,70.000,69.400,1,1036425.000,162226.710
7214.494,70.000,69.400,1,1036461.326,162226.034
7215.500,70.000,69.400,1,1036637.143,162266.221
7216.497,70.000,69.429,1,1037477.435,162299.853
7217.494,70.000,69.500,1,1037376.814,162285.162
7218.492,70.000,69.500,1,1037460.645,162228.667
7219.499,70.000,69.500,1,1037410.473,162326.624
7220.513,70.000,69.500,1,1037119.664,162267.029
7221.505,70.000,69.500,1,1037023.983,162381.663
7222.500,70.000,69.500,1,1036879.243,162328.217
7223.505,70.000,69.500,1,1037579.602,162311.252
7224.492,70.000,69.500,1,1037859.186,162249.508
7225.504,70.000,69.500,1,1038041.138,162287.912
7226.498,70.000,69.500,1,1037995.608,162299.276
7227.502,70.000,69.500,1,1037733.154,162377.201
7228.496,70.000,69.500,1,1036993.233,162212.078
7229.491,70.000,69.500,1,1037530.335,162267.977
7230.496,70.000,69.500,1,1037216.686,162351.185
7231.495,70.000,69.500,1,1037104.083,162316.329
7232.497,70.000,69.500,1,1037084.869,162271.266
7233.506,70.000,69.500,1,1037202.353,162273.660
7234.501,70.000,69.500,1,1037449.698,162378.755
7235.497,70.000,69.500,1,1037538.245,162370.711
7236.503,70.000,69.500,1,1037789.723,162353.088
